,County,Income,State,FIPS
1544,Butler,46048,Missouri,29023
1545,Caldwell,47876,Missouri,29025
1546,Callaway,50652,Missouri,29027
1547,Camden,55182,Missouri,29029
1548,Cape Girardeau,54568,Missouri,29031
1549,Carroll,62919,Missouri,29033
1550,Carter,50444,Missouri,29035
1551,Cass,59720,Missouri,29037
1552,Cedar,40183,Missouri,29039
1553,Chariton,55540,Missouri,29041
1554,Christian,52867,Missouri,29043
1555,Clark,46719,Missouri,29045
1556,Clay,60043,Missouri,29047
1557,Clinton,52880,Missouri,29049
1558,Cole,61479,Missouri,29051
1559,Cooper,54107,Missouri,29053
1560,Crawford,48462,Missouri,29055
1561,Dade,46071,Missouri,29057
1562,Dallas,42354,Missouri,29059
1563,Daviess,40834,Missouri,29061
1564,DeKalb,45223,Missouri,29063
1565,Dent,45672,Missouri,29065
1566,Douglas,39205,Missouri,29067
1567,Dunklin,46434,Missouri,29069
1568,Franklin,57522,Missouri,29071
1569,Gasconade,51240,Missouri,29073
1570,Gentry,52620,Missouri,29075
1571,Greene,56350,Missouri,29077
1572,Grundy,44052,Missouri,29079
1573,Harrison,46633,Missouri,29081
1574,Henry,53157,Missouri,29083
1575,Hickory,43094,Missouri,29085
1576,Holt,63237,Missouri,29087
1577,Howard,52740,Missouri,29089
1578,Howell,44649,Missouri,29091
1579,Iron,45057,Missouri,29093
1580,Jackson,57518,Missouri,29095
1581,Jasper,47246,Missouri,29097
1582,Jefferson,55195,Missouri,29099
1583,Johnson,46540,Missouri,29101
1584,Knox,49243,Missouri,29103
1585,Laclede,48249,Missouri,29105
1586,Lafayette,54277,Missouri,29107
1587,Lawrence,41827,Missouri,29109
1588,Lewis,45237,Missouri,29111
1589,Lincoln,53300,Missouri,29113
1590,Linn,49005,Missouri,29115
1591,Livingston,51058,Missouri,29117
1592,McDonald,38681,Missouri,29119
1593,Macon,54255,Missouri,29121
1594,Madison,45426,Missouri,29123
1595,Maries,45031,Missouri,29125
1596,Marion,52951,Missouri,29127
1597,Mercer,41562,Missouri,29129
1598,Miller,47083,Missouri,29131
1599,Mississippi,43102,Missouri,29133
1600,Moniteau,51834,Missouri,29135
1601,Monroe,56061,Missouri,29137
1602,Montgomery,54811,Missouri,29139
1603,Morgan,48877,Missouri,29141
1604,New Madrid,52752,Missouri,29143
1605,Newton,48357,Missouri,29145
1606,Nodaway,44338,Missouri,29147
1607,Oregon,47150,Missouri,29149
1608,Osage,56696,Missouri,29151
1609,Ozark,43767,Missouri,29153
1610,Pemiscot,49792,Missouri,29155
1611,Perry,53134,Missouri,29157
1612,Pettis,47237,Missouri,29159
1613,Phelps,48382,Missouri,29161
1614,Pike,45058,Missouri,29163
1615,Platte,73531,Missouri,29165
1616,Polk,46061,Missouri,29167
1617,Pulaski,48289,Missouri,29169
1618,Putnam,47948,Missouri,29171
1619,Ralls,52110,Missouri,29173
1620,Randolph,55106,Missouri,29175
1621,Ray,51625,Missouri,29177
1622,Reynolds,43956,Missouri,29179
1623,Ripley,48138,Missouri,29181
1624,St. Charles,69693,Missouri,29183
1625,St. Clair,40376,Missouri,29185
1626,Ste. Genevieve,50899,Missouri,29186
1627,St. Francois,45576,Missouri,29187
1628,St. Louis,101151,Missouri,29510
1629,Saline,51636,Missouri,29195
1630,Schuyler,45054,Missouri,29197
1631,Scotland,53928,Missouri,29199
1632,Scott,53227,Missouri,29201
1633,Shannon,43901,Missouri,29203
1634,Shelby,52995,Missouri,29205
1635,Stoddard,47497,Missouri,29207
1636,Stone,51791,Missouri,29209
1637,Sullivan,50451,Missouri,29211
1638,Taney,48862,Missouri,29213
1639,Texas,39031,Missouri,29215
1640,Vernon,47572,Missouri,29217
1641,Warren,55061,Missouri,29219
1642,Washington,40328,Missouri,29221
1643,Wayne,46365,Missouri,29223
1644,Webster,43890,Missouri,29225
1645,Worth,47533,Missouri,29227
1646,Wright,40817,Missouri,29229
1647,St. Louis City,63316,Missouri,29510
1650,Beaverhead,59595,Montana,30001
1651,Big Horn,39605,Montana,30003
1652,Blaine,38079,Montana,30005
1653,Broadwater,55371,Montana,30007
1654,Carbon,68244,Montana,30009
1655,Carter,44997,Montana,30011
1656,Cascade,60126,Montana,30013
1657,Chouteau,56448,Montana,30015
1658,Custer,55578,Montana,30017
1659,Daniels,60973,Montana,30019
1660,Dawson,53091,Montana,30021
1661,Deer Lodge,51110,Montana,30023
1662,Fallon,55859,Montana,30025
1663,Fergus,54647,Montana,30027
1664,Flathead,68725,Montana,30029
1665,Gallatin,87254,Montana,30031
1666,Garfield,48179,Montana,30033
1667,Glacier,48573,Montana,30035
1668,Golden Valley,55872,Montana,30037
1669,Granite,53768,Montana,30039
1670,Hill,55344,Montana,30041
1671,Jefferson,63881,Montana,30043
1672,Judith Basin,58342,Montana,30045
1673,Lake,49027,Montana,30047
1674,Lewis and Clark,62214,Montana,30049
1675,Liberty,71171,Montana,30051
1676,Lincoln,47487,Montana,30053
1677,McCone,51063,Montana,30055
1678,Madison,75313,Montana,30057
1679,Meagher,57679,Montana,30059
1680,Mineral,48250,Montana,30061
1681,Missoula,68344,Montana,30063
1682,Musselshell,51852,Montana,30065
1683,Park,67131,Montana,30067
1684,Petroleum,38300,Montana,30069
1685,Phillips,45314,Montana,30071
1686,Pondera,65512,Montana,30073
1687,Powder River,46200,Montana,30075
1688,Powell,53396,Montana,30077
1689,Prairie,58179,Montana,30079
1690,Ravalli,63195,Montana,30081
1691,Richland,72410,Montana,30083
1692,Roosevelt,45113,Montana,30085
1693,Rosebud,55754,Montana,30087
1694,Sanders,45599,Montana,30089
1695,Sheridan,55175,Montana,30091
1696,Silver Bow,60001,Montana,30093
1697,Stillwater,68586,Montana,30095
1698,Sweet Grass,60941,Montana,30097
1699,Teton,60745,Montana,30099
1700,Toole,64617,Montana,30101
1701,Treasure,58733,Montana,30103
1702,Valley,60061,Montana,30105
1703,Wheatland,52079,Montana,30107
1704,Wibaux,45322,Montana,30109
1705,Yellowstone,68959,Montana,30111
1708,Adams,68330,Nebraska,31001
1709,Antelope,76372,Nebraska,31003
1710,Arthur,70075,Nebraska,31005
1711,Banner,75754,Nebraska,31007
1712,Blaine,78261,Nebraska,31009
1713,Boone,79710,Nebraska,31011
1714,Box Butte,58744,Nebraska,31013
1715,Boyd,81977,Nebraska,31015
1716,Brown,71794,Nebraska,31017
1717,Buffalo,74630,Nebraska,31019
1718,Burt,60531,Nebraska,31021
1719,Butler,71971,Nebraska,31023
1720,Cass,67310,Nebraska,31025
1721,Cedar,71135,Nebraska,31027
1722,Chase,80528,Nebraska,31029
1723,Cherry,66828,Nebraska,31031
1724,Cheyenne,53195,Nebraska,31033
1725,Clay,69182,Nebraska,31035
1726,Colfax,61048,Nebraska,31037
1727,Cuming,87392,Nebraska,31039
1728,Custer,65823,Nebraska,31041
1729,Dakota,62463,Nebraska,31043
1730,Dawes,50264,Nebraska,31045
1731,Dawson,54945,Nebraska,31047
1732,Deuel,48095,Nebraska,31049
1733,Dixon,62851,Nebraska,31051
1734,Dodge,65594,Nebraska,31053
1735,Douglas,81570,Nebraska,31055
1736,Dundy,107381,Nebraska,31057
1737,Fillmore,82547,Nebraska,31059
1738,Franklin,68950,Nebraska,31061
1739,Frontier,66000,Nebraska,31063
1740,Furnas,70215,Nebraska,31065
1741,Gage,80101,Nebraska,31067
1742,Garden,62438,Nebraska,31069
1743,Garfield,60193,Nebraska,31071
1744,Gosper,74113,Nebraska,31073
1745,Grant,61745,Nebraska,31075
1746,Greeley,75828,Nebraska,31077
1747,Hall,59802,Nebraska,31079
1748,Hamilton,73733,Nebraska,31081
1749,Harlan,74351,Nebraska,31083
1750,Hayes,89965,Nebraska,31085
1751,Hitchcock,67709,Nebraska,31087
1752,Holt,70612,Nebraska,31089
1753,Hooker,53697,Nebraska,31091
1754,Howard,62103,Nebraska,31093
1755,Jefferson,63034,Nebraska,31095
1756,Johnson,48024,Nebraska,31097
1757,Kearney,94356,Nebraska,31099
1758,Keith,60135,Nebraska,31101
1759,Keya Paha,66245,Nebraska,31103
1760,Kimball,65186,Nebraska,31105
1761,Knox,66048,Nebraska,31107
1762,Lancaster,66280,Nebraska,31109
1763,Lincoln,72970,Nebraska,31111
1764,Logan,71302,Nebraska,31113
1765,Loup,76269,Nebraska,31115
1766,McPherson,86039,Nebraska,31117
1767,Madison,67240,Nebraska,31119
1768,Merrick,64821,Nebraska,31121
1769,Morrill,78663,Nebraska,31123
1770,Nance,61894,Nebraska,31125
1771,Nemaha,59432,Nebraska,31127
1772,Nuckolls,79865,Nebraska,31129
1773,Otoe,62848,Nebraska,31131
1774,Pawnee,63343,Nebraska,31133
1775,Perkins,90815,Nebraska,31135
1776,Phelps,70667,Nebraska,31137
1777,Pierce,117544,Nebraska,31139
1778,Platte,62340,Nebraska,31141
1779,Polk,76182,Nebraska,31143
1780,Red Willow,60705,Nebraska,31145
1781,Richardson,61331,Nebraska,31147
1782,Rock,94000,Nebraska,31149
1783,Saline,56359,Nebraska,31151
1784,Sarpy,66625,Nebraska,31153
1785,Saunders,71628,Nebraska,31155
1786,Scotts Bluff,57327,Nebraska,31157
1787,Seward,68090,Nebraska,31159
1788,Sheridan,70339,Nebraska,31161
1789,Sherman,65396,Nebraska,31163
1790,Sioux,81581,Nebraska,31165
1791,Stanton,66754,Nebraska,31167
1792,Thayer,71989,Nebraska,31169
1793,Thomas,66656,Nebraska,31171
1794,Thurston,67487,Nebraska,31173
1795,Valley,75469,Nebraska,31175
1796,Washington,74042,Nebraska,31177
1797,Wayne,58154,Nebraska,31179
1798,Webster,65987,Nebraska,31181
1799,Wheeler,78826,Nebraska,31183
1800,York,68781,Nebraska,31185
1803,Churchill,56685,Nevada,32001
1804,Clark,63767,Nevada,32003
1805,Douglas,100931,Nevada,32005
1806,Elko,56996,Nevada,32007
1807,Esmeralda,59971,Nevada,32009
1808,Eureka,49792,Nevada,32011
1809,Humboldt,58033,Nevada,32013
1810,Lander,77150,Nevada,32015
1811,Lincoln,49718,Nevada,32017
1812,Lyon,50379,Nevada,32019
1813,Mineral,50305,Nevada,32021
1814,Nye,44626,Nevada,32023
1815,Pershing,42673,Nevada,32027
1816,Storey,79728,Nevada,32029
1817,Washoe,81371,Nevada,32031
1818,White Pine,63243,Nevada,32033
1819,Carson City,63498,Nevada,32510
1822,Belknap,79465,New Hampshire,33001
1823,Carroll,78581,New Hampshire,33003
1824,Cheshire,67094,New Hampshire,33005
1825,Coos,55665,New Hampshire,33007
1826,Grafton,79934,New Hampshire,33009
1827,Hillsborough,76187,New Hampshire,33011
1828,Merrimack,73531,New Hampshire,33013
1829,Rockingham,97082,New Hampshire,33015
1830,Strafford,65643,New Hampshire,33017
1831,Sullivan,68216,New Hampshire,33019
1834,Atlantic,60493,New Jersey,34001
1835,Bergen,102229,New Jersey,34003
